tweet_id,date,zip_code,borough,sentiment,topic,is_food_desert_zip,mentions_mamdani,likes,retweets
412,2025-01-09,10035,Manhattan,positive,affordability,False,True,27,8
413,2025-01-09,11435,Queens,positive,affordability,False,True,24,7
414,2025-01-09,11433,Queens,negative,affordability,False,False,20,2
415,2025-01-09,11697,Queens,negative,food_deserts,False,True,15,4
416,2025-01-09,10304,Staten Island,neutral,city_groceries,False,True,22,6
417,2025-01-09,11374,Queens,positive,affordability,False,True,17,6
418,2025-01-09,10455,Bronx,positive,economics,False,True,11,4
419,2025-01-09,10460,Bronx,positive,city_groceries,False,True,25,3
420,2025-01-09,10002,Manhattan,neutral,affordability,False,True,19,5
421,2025-01-09,10040,Manhattan,positive,food_deserts,False,True,18,2
422,2025-01-09,10285,Manhattan,negative,economics,True,True,20,5
423,2025-01-09,10019,Manhattan,positive,food_deserts,False,True,15,2
424,2025-01-09,10467,Bronx,negative,food_deserts,False,True,13,6
425,2025-01-09,11204,Brooklyn,positive,affordability,False,False,15,5
426,2025-01-09,11226,Brooklyn,neutral,affordability,False,True,15,3
427,2025-01-09,10305,Staten Island,neutral,city_groceries,False,False,16,4
428,2025-01-09,10007,Manhattan,positive,food_deserts,False,True,19,4
429,2025-01-09,10016,Manhattan,neutral,food_deserts,False,False,17,6
430,2025-01-09,10035,Manhattan,positive,city_groceries,False,False,28,7
431,2025-01-09,10023,Manhattan,positive,affordability,False,True,21,3
432,2025-01-09,11220,Brooklyn,positive,food_deserts,False,True,11,6
433,2025-01-09,11357,Queens,negative,city_groceries,False,False,20,7
434,2025-01-09,11426,Queens,negative,affordability,False,True,26,4
435,2025-01-09,11378,Queens,positive,city_groceries,False,False,17,8
436,2025-01-09,10119,Manhattan,positive,food_deserts,False,False,18,5
437,2025-01-09,10022,Manhattan,positive,city_groceries,False,True,14,3
438,2025-01-09,11364,Queens,positive,affordability,False,True,16,6
439,2025-01-09,10112,Manhattan,negative,city_groceries,False,True,18,8
440,2025-01-09,10285,Manhattan,positive,economics,True,True,23,10
441,2025-01-09,11207,Brooklyn,positive,affordability,False,False,20,6
442,2025-01-09,10031,Manhattan,positive,city_groceries,False,True,22,4
443,2025-01-09,11208,Brooklyn,neutral,food_deserts,False,False,21,4
444,2025-01-09,10463,Bronx,positive,city_groceries,False,True,25,8
445,2025-01-09,10123,Manhattan,positive,economics,True,True,16,8
446,2025-01-09,10314,Staten Island,negative,city_groceries,False,False,23,7
447,2025-01-09,11433,Queens,positive,food_deserts,False,False,17,6
448,2025-01-09,11231,Brooklyn,neutral,city_groceries,False,True,26,4
449,2025-01-09,11221,Brooklyn,positive,other,False,False,24,2
450,2025-01-09,10310,Staten Island,positive,city_groceries,False,False,15,7
451,2025-01-10,10013,Manhattan,positive,food_deserts,False,False,16,6
452,2025-01-10,10456,Bronx,neutral,affordability,False,True,21,2
453,2025-01-10,10469,Bronx,negative,city_groceries,False,True,10,4
454,2025-01-10,10301,Staten Island,positive,economics,False,True,19,6
455,2025-01-10,10451,Bronx,positive,city_groceries,False,True,14,3
456,2025-01-10,11693,Queens,neutral,affordability,False,True,27,5
457,2025-01-10,11226,Brooklyn,positive,city_groceries,False,True,29,6
458,2025-01-10,11385,Queens,neutral,affordability,False,True,12,2
459,2025-01-10,10075,Manhattan,negative,affordability,False,True,14,4
460,2025-01-10,10021,Manhattan,neutral,food_deserts,False,True,19,4
461,2025-01-10,10301,Staten Island,negative,other,False,True,23,3
462,2025-01-10,11365,Queens,neutral,economics,False,False,19,4
463,2025-01-10,10020,Manhattan,negative,food_deserts,False,True,22,2
464,2025-01-10,10462,Bronx,neutral,affordability,False,True,20,8
465,2025-01-10,11102,Queens,positive,food_deserts,False,False,18,2
466,2025-01-10,10279,Manhattan,positive,economics,False,False,23,5
467,2025-01-10,10007,Manhattan,positive,economics,False,True,22,5
468,2025-01-10,10019,Manhattan,positive,food_deserts,False,True,30,4
469,2025-01-10,11210,Brooklyn,positive,city_groceries,False,False,20,3
470,2025-01-10,11219,Brooklyn,negative,food_deserts,False,False,28,0
471,2025-01-10,10014,Manhattan,negative,city_groceries,False,False,19,5
472,2025-01-10,10462,Bronx,neutral,economics,False,True,17,2
473,2025-01-10,11106,Queens,positive,affordability,False,True,14,2
474,2025-01-10,11216,Brooklyn,positive,city_groceries,False,True,18,2
475,2025-01-10,10459,Bronx,positive,food_deserts,False,False,21,9
476,2025-01-10,11416,Queens,negative,food_deserts,False,True,19,7
477,2025-01-10,11420,Queens,negative,city_groceries,False,True,15,5
478,2025-01-10,11103,Queens,neutral,food_deserts,False,True,13,8
479,2025-01-10,10455,Bronx,neutral,affordability,False,False,18,5
480,2025-01-10,10065,Manhattan,positive,other,False,True,19,4
481,2025-01-10,10032,Manhattan,neutral,affordability,False,True,17,5
482,2025-01-10,10012,Manhattan,neutral,other,False,True,25,7
483,2025-01-10,10017,Manhattan,positive,affordability,False,True,19,7
484,2025-01-10,11367,Queens,positive,city_groceries,False,True,21,1
485,2025-01-10,10005,Manhattan,neutral,city_groceries,False,False,18,3
486,2025-01-10,10470,Bronx,positive,economics,False,True,19,6
487,2025-01-10,10022,Manhattan,negative,economics,False,True,21,3
488,2025-01-10,11366,Queens,neutral,food_deserts,False,False,19,4
489,2025-01-10,11238,Brooklyn,positive,economics,False,False,19,5
490,2025-01-10,10014,Manhattan,positive,other,False,False,17,1
491,2025-01-10,10459,Bronx,negative,city_groceries,False,True,18,4
492,2025-01-10,11373,Queens,negative,food_deserts,False,True,23,7
493,2025-01-10,10120,Manhattan,positive,city_groceries,True,True,19,8
494,2025-01-10,11201,Brooklyn,negative,economics,False,True,30,4
495,2025-01-10,10110,Manhattan,positive,city_groceries,False,True,22,2
496,2025-01-10,11419,Queens,positive,affordability,False,True,24,5
497,2025-01-10,10026,Manhattan,neutral,affordability,False,True,17,6
498,2025-01-10,11204,Brooklyn,positive,food_deserts,False,False,26,3
499,2025-01-10,11367,Queens,neutral,other,False,False,23,6
500,2025-01-10,11205,Brooklyn,positive,city_groceries,False,False,24,10
501,2025-01-11,10460,Bronx,negative,food_deserts,False,True,20,4
502,2025-01-11,11224,Brooklyn,negative,city_groceries,False,True,19,2
503,2025-01-11,11360,Queens,positive,city_groceries,False,True,18,4
504,2025-01-11,10120,Manhattan,positive,food_deserts,True,False,18,4
505,2025-01-11,10112,Manhattan,positive,economics,False,True,15,3
506,2025-01-11,11237,Brooklyn,negative,other,False,True,28,6
507,2025-01-11,11432,Queens,positive,food_deserts,False,False,26,4
508,2025-01-11,10459,Bronx,neutral,city_groceries,False,True,13,7
509,2025-01-11,10118,Manhattan,positive,city_groceries,True,True,22,9
510,2025-01-11,10037,Manhattan,positive,city_groceries,False,True,11,2
511,2025-01-11,11101,Queens,positive,economics,False,True,26,4
512,2025-01-11,11422,Queens,positive,economics,False,False,17,6
513,2025-01-11,10019,Manhattan,negative,city_groceries,False,False,21,9
514,2025-01-11,11432,Queens,positive,food_deserts,False,False,24,5
515,2025-01-11,11697,Queens,positive,city_groceries,False,True,31,3
516,2025-01-11,10310,Staten Island,positive,food_deserts,False,False,22,8
517,2025-01-11,11230,Brooklyn,neutral,city_groceries,False,True,15,2
518,2025-01-11,10453,Bronx,neutral,economics,False,True,14,5
519,2025-01-11,11360,Queens,negative,economics,False,True,22,9
520,2025-01-11,10460,Bronx,positive,city_groceries,False,True,20,9
521,2025-01-11,11229,Brooklyn,neutral,food_deserts,False,True,24,6
522,2025-01-11,11238,Brooklyn,neutral,city_groceries,False,True,15,4
523,2025-01-11,10462,Bronx,positive,city_groceries,False,True,30,2
524,2025-01-11,11219,Brooklyn,positive,city_groceries,False,True,13,8
525,2025-01-11,10312,Staten Island,positive,other,False,True,23,5
526,2025-01-11,10018,Manhattan,negative,affordability,False,True,19,5
527,2025-01-11,10462,Bronx,negative,affordability,False,True,21,5
528,2025-01-11,11361,Queens,neutral,city_groceries,False,True,19,4
529,2025-01-11,11238,Brooklyn,neutral,affordability,False,False,17,7
530,2025-01-11,11235,Brooklyn,neutral,city_groceries,False,True,17,3
531,2025-01-11,10005,Manhattan,positive,food_deserts,False,False,24,4
532,2025-01-11,11434,Queens,neutral,food_deserts,False,False,20,4
533,2025-01-11,11414,Queens,neutral,city_groceries,False,True,20,2
534,2025-01-11,11236,Brooklyn,positive,other,False,True,19,2
535,2025-01-11,11434,Queens,neutral,affordability,False,True,23,12
536,2025-01-11,11219,Brooklyn,neutral,other,False,False,28,3
537,2025-01-11,11418,Queens,positive,food_deserts,False,False,13,4
538,2025-01-11,10025,Manhattan,positive,city_groceries,False,False,14,1
539,2025-01-11,11421,Queens,positive,city_groceries,False,True,24,8
540,2025-01-11,11361,Queens,neutral,city_groceries,False,True,23,7
541,2025-01-11,10468,Bronx,negative,economics,False,True,12,7
542,2025-01-11,10007,Manhattan,neutral,affordability,False,True,23,4
543,2025-01-11,11372,Queens,positive,city_groceries,False,False,30,3
544,2025-01-11,10075,Manhattan,negative,city_groceries,False,True,18,6
545,2025-01-11,11427,Queens,positive,food_deserts,False,False,29,4
546,2025-01-11,11210,Brooklyn,neutral,food_deserts,False,True,18,3
547,2025-01-11,10280,Manhattan,neutral,food_deserts,False,True,18,3
548,2025-01-11,11101,Queens,positive,city_groceries,False,True,11,5
549,2025-01-11,11102,Queens,positive,food_deserts,False,True,25,7
550,2025-01-11,10033,Manhattan,positive,food_deserts,False,True,16,4
551,2025-01-12,10029,Manhattan,positive,affordability,False,True,27,5
552,2025-01-12,10025,Manhattan,positive,city_groceries,False,True,21,6
553,2025-01-12,11233,Brooklyn,positive,affordability,False,False,21,3
554,2025-01-12,10019,Manhattan,positive,economics,False,True,23,3
555,2025-01-12,10123,Manhattan,neutral,food_deserts,True,True,17,5
556,2025-01-12,11238,Brooklyn,positive,food_deserts,False,False,24,4
557,2025-01-12,10308,Staten Island,negative,economics,False,True,13,3
558,2025-01-12,10307,Staten Island,positive,food_deserts,False,False,26,0
559,2025-01-12,10028,Manhattan,negative,city_groceries,False,True,29,6
560,2025-01-12,10029,Manhattan,negative,affordability,False,True,20,3
561,2025-01-12,11436,Queens,negative,city_groceries,False,True,15,7
562,2025-01-12,10453,Bronx,negative,city_groceries,False,True,24,1
563,2025-01-12,11214,Brooklyn,positive,food_deserts,False,True,20,10
564,2025-01-12,10453,Bronx,negative,city_groceries,False,True,20,3
565,2025-01-12,11372,Queens,negative,other,False,False,21,1
566,2025-01-12,10462,Bronx,negative,food_deserts,False,True,20,7
567,2025-01-12,11209,Brooklyn,positive,affordability,False,True,28,6
568,2025-01-12,10462,Bronx,neutral,food_deserts,False,False,23,6
569,2025-01-12,10014,Manhattan,negative,affordability,False,True,18,6
570,2025-01-12,10044,Manhattan,positive,affordability,False,True,17,5
571,2025-01-12,11358,Queens,positive,city_groceries,False,False,17,5
572,2025-01-12,10454,Bronx,negative,food_deserts,False,True,20,4
573,2025-01-12,10282,Manhattan,positive,food_deserts,False,True,16,3
574,2025-01-12,10038,Manhattan,negative,food_deserts,False,False,12,6
575,2025-01-12,11105,Queens,negative,city_groceries,False,True,21,4
576,2025-01-12,11102,Queens,neutral,food_deserts,False,True,10,4
577,2025-01-12,11422,Queens,neutral,city_groceries,False,True,24,2
578,2025-01-12,11101,Queens,positive,city_groceries,False,False,18,8
579,2025-01-12,11105,Queens,positive,affordability,False,True,16,3
580,2025-01-12,11697,Queens,negative,affordability,False,True,15,6
581,2025-01-12,10464,Bronx,negative,economics,False,True,23,7
582,2025-01-12,10470,Bronx,neutral,food_deserts,False,True,20,4
583,2025-01-12,11357,Queens,neutral,city_groceries,False,True,27,7
584,2025-01-12,10455,Bronx,negative,food_deserts,False,True,22,7
585,2025-01-12,11212,Brooklyn,neutral,food_deserts,False,True,28,6
586,2025-01-12,10471,Bronx,neutral,food_deserts,False,True,24,8
587,2025-01-12,11436,Queens,positive,economics,False,True,34,5
588,2025-01-12,11370,Queens,positive,food_deserts,False,True,20,4
589,2025-01-12,10473,Bronx,positive,food_deserts,False,False,9,2
590,2025-01-12,10119,Manhattan,negative,city_groceries,False,True,20,5
591,2025-01-12,11238,Brooklyn,neutral,city_groceries,False,True,14,5
592,2025-01-12,11234,Brooklyn,positive,economics,False,True,19,6
593,2025-01-12,11413,Queens,neutral,food_deserts,False,True,20,5
594,2025-01-12,10471,Bronx,neutral,food_deserts,False,True,21,4
595,2025-01-12,10069,Manhattan,positive,affordability,False,True,18,5
596,2025-01-12,11427,Queens,positive,food_deserts,False,False,24,8
597,2025-01-12,10014,Manhattan,negative,city_groceries,False,True,19,6
598,2025-01-12,11372,Queens,positive,economics,False,False,26,4
599,2025-01-12,10025,Manhattan,negative,economics,False,True,14,6
600,2025-01-12,11421,Queens,neutral,city_groceries,False,False,18,5
601,2025-01-13,11420,Queens,neutral,city_groceries,False,True,22,7
602,2025-01-13,10075,Manhattan,negative,other,False,False,24,4
603,2025-01-13,11217,Brooklyn,positive,food_deserts,False,True,22,5
604,2025-01-13,11215,Brooklyn,positive,city_groceries,False,False,20,7
605,2025-01-13,11220,Brooklyn,positive,other,False,True,20,5
606,2025-01-13,11414,Queens,positive,affordability,False,True,19,3
607,2025-01-13,11237,Brooklyn,negative,city_groceries,False,True,19,4
608,2025-01-13,10457,Bronx,neutral,affordability,False,True,13,2
609,2025-01-13,11419,Queens,positive,city_groceries,False,True,17,7
610,2025-01-13,11366,Queens,neutral,affordability,False,True,22,4
611,2025-01-13,11415,Queens,positive,economics,False,False,19,7
612,2025-01-13,10310,Staten Island,positive,food_deserts,False,True,17,8
613,2025-01-13,11372,Queens,positive,other,False,True,19,3
614,2025-01-13,10028,Manhattan,negative,city_groceries,False,True,23,5
615,2025-01-13,10467,Bronx,negative,city_groceries,False,True,19,5
616,2025-01-13,10455,Bronx,positive,affordability,False,True,15,4
617,2025-01-13,10069,Manhattan,neutral,city_groceries,False,True,19,3
618,2025-01-13,11420,Queens,positive,affordability,False,True,14,5
619,2025-01-13,10002,Manhattan,positive,city_groceries,False,True,21,5
620,2025-01-13,11365,Queens,neutral,economics,False,False,25,3
621,2025-01-13,11358,Queens,positive,food_deserts,False,True,19,5
622,2025-01-13,10027,Manhattan,negative,economics,False,False,15,8
623,2025-01-13,11215,Brooklyn,neutral,economics,False,True,18,4
624,2025-01-13,11378,Queens,neutral,city_groceries,False,True,23,10
625,2025-01-13,11221,Brooklyn,positive,city_groceries,False,True,25,5
626,2025-01-13,10462,Bronx,negative,city_groceries,False,True,24,8
627,2025-01-13,10006,Manhattan,positive,food_deserts,False,False,18,5
628,2025-01-13,11379,Queens,neutral,city_groceries,False,False,21,4
629,2025-01-13,10457,Bronx,neutral,affordability,False,True,23,5
630,2025-01-13,10035,Manhattan,negative,food_deserts,False,True,23,10
631,2025-01-13,11358,Queens,negative,food_deserts,False,True,19,8
632,2025-01-13,10065,Manhattan,positive,economics,False,False,20,4
633,2025-01-13,11430,Queens,positive,city_groceries,False,True,18,4
634,2025-01-13,10285,Manhattan,positive,city_groceries,True,True,12,6
635,2025-01-13,10027,Manhattan,positive,city_groceries,False,True,25,8
636,2025-01-13,11220,Brooklyn,positive,economics,False,True,21,4
637,2025-01-13,11427,Queens,positive,economics,False,True,22,7
638,2025-01-13,10035,Manhattan,neutral,affordability,False,True,25,3
639,2025-01-13,10307,Staten Island,positive,affordability,False,True,22,3
640,2025-01-13,10461,Bronx,positive,food_deserts,False,False,19,6
641,2025-01-13,10471,Bronx,neutral,city_groceries,False,True,15,5
642,2025-01-13,10075,Manhattan,positive,affordability,False,True,19,6
643,2025-01-13,11433,Queens,negative,economics,False,False,20,7
644,2025-01-13,11249,Brooklyn,negative,economics,False,True,19,3
645,2025-01-13,11201,Brooklyn,negative,city_groceries,False,True,21,3
646,2025-01-13,10301,Staten Island,negative,affordability,False,True,17,6
647,2025-01-13,11004,Queens,positive,city_groceries,False,True,13,6
648,2025-01-13,10038,Manhattan,neutral,affordability,False,True,15,4
649,2025-01-13,10281,Manhattan,positive,affordability,True,True,18,4
650,2025-01-13,11367,Queens,positive,economics,False,True,27,5
651,2025-01-14,10118,Manhattan,positive,city_groceries,True,True,11,1
652,2025-01-14,11369,Queens,positive,city_groceries,False,True,21,4
653,2025-01-14,11358,Queens,positive,affordability,False,True,21,4
654,2025-01-14,11358,Queens,neutral,economics,False,True,12,8
655,2025-01-14,11356,Queens,positive,other,False,True,24,4
656,2025-01-14,11220,Brooklyn,neutral,affordability,False,True,20,3
657,2025-01-14,11433,Queens,negative,city_groceries,False,False,15,4
658,2025-01-14,11356,Queens,positive,other,False,False,22,7
659,2025-01-14,11415,Queens,neutral,city_groceries,False,False,20,2
660,2025-01-14,11237,Brooklyn,positive,food_deserts,False,True,22,7
661,2025-01-14,11217,Brooklyn,positive,city_groceries,False,True,17,6
662,2025-01-14,11413,Queens,positive,food_deserts,False,False,13,6
663,2025-01-14,11224,Brooklyn,neutral,city_groceries,False,True,25,6
664,2025-01-14,10452,Bronx,negative,economics,False,True,16,6
665,2025-01-14,11221,Brooklyn,positive,city_groceries,False,False,19,3
666,2025-01-14,10035,Manhattan,positive,other,False,True,24,5
667,2025-01-14,10021,Manhattan,positive,economics,False,True,25,3
